disaster_number,fema_declaration,state,declaration_type,declaration_date,incident_type,incident_begin_date,incident_end_date,state_fips,county_code,designated_area,last_refresh
2551,FM-2551-AK,AK,FM,2004-09-01T00:00:00.000Z,Fire,2004-08-09T00:00:00.000Z,2004-09-12T00:00:00.000Z,02,000,Tok (ANV/ANVSA),2026-08-20T20:50:08.994Z
2551,FM-2551-AK,AK,FM,2004-09-01T00:00:00.000Z,Fire,2004-08-09T00:00:00.000Z,2004-09-12T00:00:00.000Z,02,000,Northway (ANV/ANVSA),2026-08-20T20:50:08.994Z
2478,FM-2478-AZ,AZ,FM,2003-07-14T00:00:00.000Z,Fire,2003-07-13T00:00:00.000Z,2003-07-22T00:00:00.000Z,04,000,White Mountain Apache Tribe,2026-08-20T20:50:08.994Z
2467,FM-2467-NM,NM,FM,2003-05-10T00:00:00.000Z,Fire,2003-05-09T00:00:00.000Z,2003-05-10T00:00:00.000Z,35,000,Statewide,2026-08-20T20:50:08.994Z
2421,FM-2421-CO,CO,FM,2002-06-09T00:00:00.000Z,Fire,2002-06-08T00:00:00.000Z,2002-07-20T00:00:00.000Z,08,000,Statewide,2026-08-20T20:50:08.994Z
2380,FM-2380-OR,OR,FM,2001-08-17T00:00:00.000Z,Fire,2001-08-17T00:00:00.000Z,2001-08-22T00:00:00.000Z,41,000,Statewide,2026-08-20T20:50:08.994Z
2365,FM-2365-AK,AK,FM,2001-06-30T00:00:00.000Z,Fire,2001-06-29T00:00:00.000Z,2001-07-03T00:00:00.000Z,02,000,Tok (ANV/ANVSA),2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Rocky Boy's Indian Reservation,2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Fort Peck Indian Reservation,2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Crow Indian Reservation,2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Northern Cheyenne Indian Reservation,2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Fort Belknap Indian Reservation,2026-08-20T20:50:08.994Z
1996,DR-1996-MT,MT,DR,2011-06-17T00:00:00.000Z,Severe Storm,2011-04-04T00:00:00.000Z,2011-07-22T00:00:00.000Z,30,000,Blackfeet Indian Reservation,2026-08-20T20:50:08.994Z
1992,DR-1992-AK,AK,DR,2011-06-10T00:00:00.000Z,Flood,2011-05-08T00:00:00.000Z,2011-05-13T00:00:00.000Z,02,000,Crooked Creek (ANV/ANVSA),2026-08-20T20:50:08.994Z
1992,DR-1992-AK,AK,DR,2011-06-10T00:00:00.000Z,Flood,2011-05-08T00:00:00.000Z,2011-05-13T00:00:00.000Z,02,000,Red Devil (ANV/ANVSA),2026-08-20T20:50:08.994Z
1987,DR-1987-ID,ID,DR,2011-05-20T00:00:00.000Z,Flood,2011-03-31T00:00:00.000Z,2011-04-11T00:00:00.000Z,16,000,Nez Perce Indian Reservation,2026-08-20T20:50:08.994Z
1982,DR-1982-MN,MN,DR,2011-05-10T00:00:00.000Z,Flood,2011-03-16T00:00:00.000Z,2011-05-25T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
1981,DR-1981-ND,ND,DR,2011-05-10T00:00:00.000Z,Flood,2011-02-14T00:00:00.000Z,2011-07-20T00:00:00.000Z,38,000,Spirit Lake Reservation,2026-08-20T20:50:08.994Z
1981,DR-1981-ND,ND,DR,2011-05-10T00:00:00.000Z,Flood,2011-02-14T00:00:00.000Z,2011-07-20T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1981,DR-1981-ND,ND,DR,2011-05-10T00:00:00.000Z,Flood,2011-02-14T00:00:00.000Z,2011-07-20T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1981,DR-1981-ND,ND,DR,2011-05-10T00:00:00.000Z,Flood,2011-02-14T00:00:00.000Z,2011-07-20T00:00:00.000Z,38,000,Fort Berthold Indian Reservation,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Taos,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Picuris,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Santa Clara,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Santa Ana,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Mescalero Tribe,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Pojoaque,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of Acoma,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,Pueblo of San Felipe,2026-08-20T20:50:08.994Z
1962,DR-1962-NM,NM,DR,2011-03-24T00:00:00.000Z,Severe Storm,2011-02-01T00:00:00.000Z,2011-02-05T00:00:00.000Z,35,000,San Felipe Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
1958,DR-1958-CT,CT,DR,2011-03-03T00:00:00.000Z,Snowstorm,2011-01-11T00:00:00.000Z,2011-01-12T00:00:00.000Z,09,000,Mashantucket Pequot Indian Reservation,2026-08-20T20:50:08.994Z
1958,DR-1958-CT,CT,DR,2011-03-03T00:00:00.000Z,Snowstorm,2011-01-11T00:00:00.000Z,2011-01-12T00:00:00.000Z,09,000,Paucatuck Eastern Pequot Indian Reservation,2026-08-20T20:50:08.994Z
1950,DR-1950-AZ,AZ,DR,2010-12-21T00:00:00.000Z,Severe Storm,2010-10-03T00:00:00.000Z,2010-10-06T00:00:00.000Z,04,000,Havasupai Indian Reservation,2026-08-20T20:50:08.994Z
1947,DR-1947-SD,SD,DR,2010-11-02T00:00:00.000Z,Severe Storm,2010-09-22T00:00:00.000Z,2010-09-23T00:00:00.000Z,46,000,Flandreau Indian Reservation,2026-08-20T20:50:08.994Z
1940,DR-1940-AZ,AZ,DR,2010-10-04T00:00:00.000Z,Severe Storm,2010-07-20T00:00:00.000Z,2010-08-07T00:00:00.000Z,04,000,Hopi Indian Reservation,2026-08-20T20:50:08.994Z
1936,DR-1936-NM,NM,DR,2010-09-13T00:00:00.000Z,Flood,2010-07-25T00:00:00.000Z,2010-08-09T00:00:00.000Z,35,000,Pueblo of Acoma,2026-08-20T20:50:08.994Z
1936,DR-1936-NM,NM,DR,2010-09-13T00:00:00.000Z,Flood,2010-07-25T00:00:00.000Z,2010-08-09T00:00:00.000Z,35,000,Navajo Nation Reservation (Also  AZ and UT),2026-08-20T20:50:08.994Z
1929,DR-1929-SD,SD,DR,2010-07-29T00:00:00.000Z,Severe Storm,2010-06-16T00:00:00.000Z,2010-06-24T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
1923,DR-1923-WY,WY,DR,2010-07-14T00:00:00.000Z,Flood,2010-06-04T00:00:00.000Z,2010-06-18T00:00:00.000Z,56,000,Wind River Indian Reservation,2026-08-20T20:50:08.994Z
1922,DR-1922-MT,MT,DR,2010-07-10T00:00:00.000Z,Severe Storm,2010-06-15T00:00:00.000Z,2010-07-30T00:00:00.000Z,30,000,Rocky Boy's Indian Reservation,2026-08-20T20:50:08.994Z
1907,DR-1907-ND,ND,DR,2010-04-30T00:00:00.000Z,Flood,2010-02-26T00:00:00.000Z,2010-07-15T00:00:00.000Z,38,000,Spirit Lake Reservation,2026-08-20T20:50:08.994Z
1901,DR-1901-ND,ND,DR,2010-04-21T00:00:00.000Z,Severe Storm,2010-04-01T00:00:00.000Z,2010-04-03T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1900,DR-1900-MN,MN,DR,2010-04-19T00:00:00.000Z,Flood,2010-03-01T00:00:00.000Z,2010-04-26T00:00:00.000Z,27,000,Upper Sioux Community (Indian Reservation),2026-08-20T20:50:08.994Z
1900,DR-1900-MN,MN,DR,2010-04-19T00:00:00.000Z,Flood,2010-03-01T00:00:00.000Z,2010-04-26T00:00:00.000Z,27,000,Prairie Island Community (Indian Reservation),2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,White Mountain Apache Tribe,2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,Hopi Indian Reservation,2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,Tohono O'odham Reservation and Trust Lands,2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,San Carlos Indian Reservation,2026-08-20T20:50:08.994Z
1888,DR-1888-AZ,AZ,DR,2010-03-18T00:00:00.000Z,Severe Storm,2010-01-18T00:00:00.000Z,2010-01-22T00:00:00.000Z,04,000,Gila River Indian Reservation,2026-08-20T20:50:08.994Z
1887,DR-1887-SD,SD,DR,2010-03-10T00:00:00.000Z,Severe Storm,2010-01-20T00:00:00.000Z,2010-01-26T00:00:00.000Z,46,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1887,DR-1887-SD,SD,DR,2010-03-10T00:00:00.000Z,Severe Storm,2010-01-20T00:00:00.000Z,2010-01-26T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
1887,DR-1887-SD,SD,DR,2010-03-10T00:00:00.000Z,Severe Storm,2010-01-20T00:00:00.000Z,2010-01-26T00:00:00.000Z,46,000,Lake Traverse (Sisseton) Indian Reservation,2026-08-20T20:50:08.994Z
1886,DR-1886-SD,SD,DR,2010-03-09T00:00:00.000Z,Severe Storm,2009-12-23T00:00:00.000Z,2009-12-27T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
1886,DR-1886-SD,SD,DR,2010-03-09T00:00:00.000Z,Severe Storm,2009-12-23T00:00:00.000Z,2009-12-27T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
1879,DR-1879-ND,ND,DR,2010-02-26T00:00:00.000Z,Severe Storm,2010-01-20T00:00:00.000Z,2010-01-25T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1871,DR-1871-NC,NC,DR,2010-02-02T00:00:00.000Z,Severe Storm,2009-12-18T00:00:00.000Z,2009-12-25T00:00:00.000Z,37,000,Eastern Band of Cherokee Indians,2026-08-20T20:50:08.994Z
1844,DR-1844-SD,SD,DR,2009-06-16T00:00:00.000Z,Severe Storm,2009-03-11T00:00:00.000Z,2009-07-06T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
1844,DR-1844-SD,SD,DR,2009-06-16T00:00:00.000Z,Severe Storm,2009-03-11T00:00:00.000Z,2009-07-06T00:00:00.000Z,46,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1830,DR-1830-MN,MN,DR,2009-04-09T00:00:00.000Z,Severe Storm,2009-03-16T00:00:00.000Z,2009-05-22T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
1830,DR-1830-MN,MN,DR,2009-04-09T00:00:00.000Z,Severe Storm,2009-03-16T00:00:00.000Z,2009-05-22T00:00:00.000Z,27,000,White Earth Indian Reservation,2026-08-20T20:50:08.994Z
1829,DR-1829-ND,ND,DR,2009-03-24T00:00:00.000Z,Severe Storm,2009-03-13T00:00:00.000Z,2009-08-10T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1829,DR-1829-ND,ND,DR,2009-03-24T00:00:00.000Z,Severe Storm,2009-03-13T00:00:00.000Z,2009-08-10T00:00:00.000Z,38,000,Spirit Lake Reservation,2026-08-20T20:50:08.994Z
1829,DR-1829-ND,ND,DR,2009-03-24T00:00:00.000Z,Severe Storm,2009-03-13T00:00:00.000Z,2009-08-10T00:00:00.000Z,38,000,Lake Traverse Sisseton Indian Reservation,2026-08-20T20:50:08.994Z
1829,DR-1829-ND,ND,DR,2009-03-24T00:00:00.000Z,Severe Storm,2009-03-13T00:00:00.000Z,2009-08-10T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1811,DR-1811-SD,SD,DR,2008-12-12T00:00:00.000Z,Snowstorm,2008-11-05T00:00:00.000Z,2008-11-07T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
1811,DR-1811-SD,SD,DR,2008-12-12T00:00:00.000Z,Snowstorm,2008-11-05T00:00:00.000Z,2008-11-07T00:00:00.000Z,46,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1811,DR-1811-SD,SD,DR,2008-12-12T00:00:00.000Z,Snowstorm,2008-11-05T00:00:00.000Z,2008-11-07T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
1811,DR-1811-SD,SD,DR,2008-12-12T00:00:00.000Z,Snowstorm,2008-11-05T00:00:00.000Z,2008-11-07T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
1774,DR-1774-SD,SD,DR,2008-07-09T00:00:00.000Z,Severe Storm,2008-06-02T00:00:00.000Z,2008-06-12T00:00:00.000Z,46,000,Lower Brule Indian Reservation,2026-08-20T20:50:08.994Z
1774,DR-1774-SD,SD,DR,2008-07-09T00:00:00.000Z,Severe Storm,2008-06-02T00:00:00.000Z,2008-06-12T00:00:00.000Z,46,000,Crow Creek Indian Reservation,2026-08-20T20:50:08.994Z
1774,DR-1774-SD,SD,DR,2008-07-09T00:00:00.000Z,Severe Storm,2008-06-02T00:00:00.000Z,2008-06-12T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
1733,DR-1733-OR,OR,DR,2007-12-08T00:00:00.000Z,Severe Storm,2007-12-01T00:00:00.000Z,2007-12-17T00:00:00.000Z,41,000,Grand Ronde Indian Reservation,2026-08-20T20:50:08.994Z
1733,DR-1733-OR,OR,DR,2007-12-08T00:00:00.000Z,Severe Storm,2007-12-01T00:00:00.000Z,2007-12-17T00:00:00.000Z,41,000,"Coos,Lower Unqua and Siuslaw Indian Reservation",2026-08-20T20:50:08.994Z
1733,DR-1733-OR,OR,DR,2007-12-08T00:00:00.000Z,Severe Storm,2007-12-01T00:00:00.000Z,2007-12-17T00:00:00.000Z,41,000,Siletz Indian Reservation,2026-08-20T20:50:08.994Z
1702,DR-1702-SD,SD,DR,2007-05-22T00:00:00.000Z,Severe Storm,2007-05-04T00:00:00.000Z,2007-06-08T00:00:00.000Z,46,000,Lake Traverse (Sisseton) Indian Reservation,2026-08-20T20:50:08.994Z
1702,DR-1702-SD,SD,DR,2007-05-22T00:00:00.000Z,Severe Storm,2007-05-04T00:00:00.000Z,2007-06-08T00:00:00.000Z,46,000,Crow Creek Indian Reservation,2026-08-20T20:50:08.994Z
1702,DR-1702-SD,SD,DR,2007-05-22T00:00:00.000Z,Severe Storm,2007-05-04T00:00:00.000Z,2007-06-08T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
1683,DR-1683-OR,OR,DR,2007-02-22T00:00:00.000Z,Severe Storm,2006-12-14T00:00:00.000Z,2006-12-15T00:00:00.000Z,41,000,Siletz Indian Reservation,2026-08-20T20:50:08.994Z
1660,DR-1660-AZ,AZ,DR,2006-09-07T00:00:00.000Z,Severe Storm,2006-07-25T00:00:00.000Z,2006-08-04T00:00:00.000Z,04,000,Tohono O'odham Reservation and Trust Lands,2026-08-20T20:50:08.994Z
1660,DR-1660-AZ,AZ,DR,2006-09-07T00:00:00.000Z,Severe Storm,2006-07-25T00:00:00.000Z,2006-08-04T00:00:00.000Z,04,000,San Carlos Indian Reservation,2026-08-20T20:50:08.994Z
1660,DR-1660-AZ,AZ,DR,2006-09-07T00:00:00.000Z,Severe Storm,2006-07-25T00:00:00.000Z,2006-08-04T00:00:00.000Z,04,000,Gila River Indian Reservation,2026-08-20T20:50:08.994Z
1660,DR-1660-AZ,AZ,DR,2006-09-07T00:00:00.000Z,Severe Storm,2006-07-25T00:00:00.000Z,2006-08-04T00:00:00.000Z,04,000,Hopi Indian Reservation,2026-08-20T20:50:08.994Z
1660,DR-1660-AZ,AZ,DR,2006-09-07T00:00:00.000Z,Severe Storm,2006-07-25T00:00:00.000Z,2006-08-04T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
1659,DR-1659-NM,NM,DR,2006-08-30T00:00:00.000Z,Severe Storm,2006-07-26T00:00:00.000Z,2006-09-18T00:00:00.000Z,35,000,Navajo Nation Reservation (Also  AZ and UT),2026-08-20T20:50:08.994Z
1645,DR-1645-ND,ND,DR,2006-06-05T00:00:00.000Z,Severe Storm,2006-03-30T00:00:00.000Z,2006-04-30T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1632,DR-1632-OR,OR,DR,2006-03-20T00:00:00.000Z,Severe Storm,2005-12-18T00:00:00.000Z,2006-01-21T00:00:00.000Z,41,000,Warm Springs Indian Reservation,2026-08-20T20:50:08.994Z
1629,DR-1629-NV,NV,DR,2006-02-03T00:00:00.000Z,Severe Storm,2005-12-31T00:00:00.000Z,2006-01-04T00:00:00.000Z,32,000,Pyramid Lake Indian Reservation,2026-08-20T20:50:08.994Z
1629,DR-1629-NV,NV,DR,2006-02-03T00:00:00.000Z,Severe Storm,2005-12-31T00:00:00.000Z,2006-01-04T00:00:00.000Z,32,000,Washoe Indian Reservation,2026-08-20T20:50:08.994Z
1616,DR-1616-ND,ND,DR,2005-11-21T00:00:00.000Z,Snowstorm,2005-10-04T00:00:00.000Z,2005-10-06T00:00:00.000Z,38,000,Fort Berthold Indian Reservation,2026-08-20T20:50:08.994Z
1598,DR-1598-UT,UT,DR,2005-08-01T00:00:00.000Z,Flood,2005-04-28T00:00:00.000Z,2005-06-29T00:00:00.000Z,49,000,Uintah and Ouray Indian Reservation,2026-08-20T20:50:08.994Z
1597,DR-1597-ND,ND,DR,2005-07-22T00:00:00.000Z,Severe Storm,2005-06-01T00:00:00.000Z,2005-07-07T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1597,DR-1597-ND,ND,DR,2005-07-22T00:00:00.000Z,Severe Storm,2005-06-01T00:00:00.000Z,2005-07-07T00:00:00.000Z,38,000,Fort Berthold Indian Reservation,2026-08-20T20:50:08.994Z
1597,DR-1597-ND,ND,DR,2005-07-22T00:00:00.000Z,Severe Storm,2005-06-01T00:00:00.000Z,2005-07-07T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1592,DR-1592-ID,ID,DR,2005-07-06T00:00:00.000Z,Flood,2005-05-06T00:00:00.000Z,2005-05-20T00:00:00.000Z,16,000,Nez Perce Indian Reservation,2026-08-20T20:50:08.994Z
1586,DR-1586-AZ,AZ,DR,2005-04-14T00:00:00.000Z,Severe Storm,2005-02-10T00:00:00.000Z,2005-02-15T00:00:00.000Z,04,000,San Carlos Indian Reservation,2026-08-20T20:50:08.994Z
1586,DR-1586-AZ,AZ,DR,2005-04-14T00:00:00.000Z,Severe Storm,2005-02-10T00:00:00.000Z,2005-02-15T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
1586,DR-1586-AZ,AZ,DR,2005-04-14T00:00:00.000Z,Severe Storm,2005-02-10T00:00:00.000Z,2005-02-15T00:00:00.000Z,04,000,Gila River Indian Reservation,2026-08-20T20:50:08.994Z
1586,DR-1586-AZ,AZ,DR,2005-04-14T00:00:00.000Z,Severe Storm,2005-02-10T00:00:00.000Z,2005-02-15T00:00:00.000Z,04,000,Hopi Indian Reservation,2026-08-20T20:50:08.994Z
1586,DR-1586-AZ,AZ,DR,2005-04-14T00:00:00.000Z,Severe Storm,2005-02-10T00:00:00.000Z,2005-02-15T00:00:00.000Z,04,000,Havasupai Indian Reservation,2026-08-20T20:50:08.994Z
1581,DR-1581-AZ,AZ,DR,2005-02-17T00:00:00.000Z,Severe Storm,2004-12-28T00:00:00.000Z,2005-01-12T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
1581,DR-1581-AZ,AZ,DR,2005-02-17T00:00:00.000Z,Severe Storm,2004-12-28T00:00:00.000Z,2005-01-12T00:00:00.000Z,04,000,Hopi Indian Reservation,2026-08-20T20:50:08.994Z
1531,DR-1531-SD,SD,DR,2004-07-20T00:00:00.000Z,Severe Storm,2004-05-28T00:00:00.000Z,2004-06-16T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
1515,DR-1515-ND,ND,DR,2004-05-05T00:00:00.000Z,Severe Storm,2004-03-26T00:00:00.000Z,2004-06-14T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1515,DR-1515-ND,ND,DR,2004-05-05T00:00:00.000Z,Severe Storm,2004-03-26T00:00:00.000Z,2004-06-14T00:00:00.000Z,38,000,Spirit Lake Reservation,2026-08-20T20:50:08.994Z
1515,DR-1515-ND,ND,DR,2004-05-05T00:00:00.000Z,Severe Storm,2004-03-26T00:00:00.000Z,2004-06-14T00:00:00.000Z,38,000,Standing Rock Sioux Tribe of North & South Dakota,2026-08-20T20:50:08.994Z
1490,DR-1490-NC,NC,DR,2003-09-18T00:00:00.000Z,Hurricane,2003-09-18T00:00:00.000Z,2003-09-26T00:00:00.000Z,37,000,Eastern Band of Cherokee Indians,2026-08-20T20:50:08.994Z
1485,DR-1485-PA,PA,DR,2003-08-23T00:00:00.000Z,Severe Storm,2003-07-21T00:00:00.000Z,2003-09-12T00:00:00.000Z,42,000,Statewide,2026-08-20T20:50:08.994Z
1457,DR-1457-NC,NC,DR,2003-03-27T00:00:00.000Z,Severe Ice Storm,2003-02-27T00:00:00.000Z,2003-02-28T00:00:00.000Z,37,000,Eastern Band of Cherokee Indians,2026-08-20T20:50:08.994Z
1445,DR-1445-AK,AK,DR,2002-12-04T00:00:00.000Z,Severe Storm,2002-10-23T00:00:00.000Z,2002-12-20T00:00:00.000Z,02,000,Chignik Lagoon (ANV/ANVSA),2026-08-20T20:50:08.994Z
1445,DR-1445-AK,AK,DR,2002-12-04T00:00:00.000Z,Severe Storm,2002-10-23T00:00:00.000Z,2002-12-20T00:00:00.000Z,02,000,Chignik Lake (ANV/ANVSA),2026-08-20T20:50:08.994Z
1431,DR-1431-ND,ND,DR,2002-09-10T00:00:00.000Z,Severe Storm,2002-06-08T00:00:00.000Z,2002-08-11T00:00:00.000Z,38,000,Fort Berthold Indian Reservation,2026-08-20T20:50:08.994Z
1424,DR-1424-MT,MT,DR,2002-07-03T00:00:00.000Z,Severe Storm,2002-06-08T00:00:00.000Z,2002-06-21T00:00:00.000Z,30,000,Blackfeet Indian Reservation,2026-08-20T20:50:08.994Z
1423,DR-1423-AK,AK,DR,2002-06-26T00:00:00.000Z,Flood,2002-04-27T00:00:00.000Z,2002-05-30T00:00:00.000Z,02,000,Sleetmute (ANV/ANVSA),2026-08-20T20:50:08.994Z
1423,DR-1423-AK,AK,DR,2002-06-26T00:00:00.000Z,Flood,2002-04-27T00:00:00.000Z,2002-05-30T00:00:00.000Z,02,000,Lime Village (ANV/ANVSA),2026-08-20T20:50:08.994Z
1423,DR-1423-AK,AK,DR,2002-06-26T00:00:00.000Z,Flood,2002-04-27T00:00:00.000Z,2002-05-30T00:00:00.000Z,02,000,Red Devil (ANV/ANVSA),2026-08-20T20:50:08.994Z
1423,DR-1423-AK,AK,DR,2002-06-26T00:00:00.000Z,Flood,2002-04-27T00:00:00.000Z,2002-05-30T00:00:00.000Z,02,000,Crooked Creek (ANV/ANVSA),2026-08-20T20:50:08.994Z
1422,DR-1422-AZ,AZ,DR,2002-06-25T00:00:00.000Z,Fire,2002-06-18T00:00:00.000Z,2002-07-07T00:00:00.000Z,04,000,White Mountain Apache Tribe,2026-08-20T20:50:08.994Z
1421,DR-1421-CO,CO,DR,2002-06-19T00:00:00.000Z,Fire,2002-04-23T00:00:00.000Z,2002-08-06T00:00:00.000Z,08,000,Southern Ute Indian Reservation,2026-08-20T20:50:08.994Z
1421,DR-1421-CO,CO,DR,2002-06-19T00:00:00.000Z,Fire,2002-04-23T00:00:00.000Z,2002-08-06T00:00:00.000Z,08,000,Ute Mountain Indian Reservation (Also NM),2026-08-20T20:50:08.994Z
1418,DR-1418-IN,IN,DR,2002-06-13T00:00:00.000Z,Severe Storm,2002-04-28T00:00:00.000Z,2002-06-07T00:00:00.000Z,18,000,Statewide,2026-08-20T20:50:08.994Z
1377,DR-1377-MT,MT,DR,2001-05-28T00:00:00.000Z,Severe Storm,2001-04-08T00:00:00.000Z,2001-04-09T00:00:00.000Z,30,000,Crow Indian Reservation,2026-08-20T20:50:08.994Z
1376,DR-1376-ND,ND,DR,2001-05-28T00:00:00.000Z,Flood,2001-03-01T00:00:00.000Z,2001-08-09T00:00:00.000Z,38,000,Turtle Mountain Indian Reservation,2026-08-20T20:50:08.994Z
1370,DR-1370-MN,MN,DR,2001-05-16T00:00:00.000Z,Flood,2001-03-23T00:00:00.000Z,2001-07-03T00:00:00.000Z,27,000,Upper Sioux Community (Indian Reservation),2026-08-20T20:50:08.994Z
